Date, MaxTemperature, MinTemperature, AvgTemperature, AtObsTemperature, Precipitation, Snowfall, SnowDepth
2001-01-20, 68, 46, 57.0, M, 0.00, M, M
2001-01-21, 69, 47, 58.0, M, 0.00, M, M
2001-01-22, 62, 49, 55.5, M, 0.00, M, M
2001-01-23, 61, 47, 54.0, M, 0.00, M, M
2001-01-24, 57, 47, 52.0, M, 0.06, M, M
2001-01-25, 59, 47, 53.0, M, 0.00, M, M
2001-01-26, 53, 45, 49.0, M, 0.58, M, M
2001-01-27, 54, 45, 49.5, M, 0.02, M, M
2001-01-28, 59, 45, 52.0, M, 0.00, M, M
2001-01-29, 57, 48, 52.5, M, 0.00, M, M
2001-01-30, 61, 45, 53.0, M, 0.00, M, M
2001-01-31, 62, 44, 53.0, M, 0.00, M, M
2001-02-01, 66, 42, 54.0, M, 0.00, M, M
2001-02-02, 68, 45, 56.5, M, 0.00, M, M
2001-02-03, 78, 49, 63.5, M, 0.00, M, M
2001-02-04, 82, 53, 67.5, M, 0.00, M, M
2001-02-05, 74, 54, 64.0, M, 0.00, M, M
2001-02-06, 59, 53, 56.0, M, 0.00, M, M
2001-02-07, 56, 43, 49.5, M, 0.06, M, M
2001-02-08, 56, 42, 49.0, M, 0.00, M, M
2001-02-09, 58, 44, 51.0, M, T, M, M
2001-02-10, 57, 45, 51.0, M, 0.01, M, M
2001-02-11, 58, 47, 52.5, M, 0.03, M, M
2001-02-12, 59, 51, 55.0, M, T, M, M
2001-02-13, 58, 47, 52.5, M, 0.57, M, M
2001-02-14, 56, 45, 50.5, M, 0.01, M, M
2001-02-15, 59, 44, 51.5, M, 0.00, M, M
2001-02-16, 64, 46, 55.0, M, 0.00, M, M
2001-02-17, 67, 50, 58.5, M, 0.00, M, M
2001-02-18, 63, 49, 56.0, M, 0.00, M, M
2001-02-19, 61, 51, 56.0, M, T, M, M
2001-02-20, 63, 53, 58.0, M, 0.03, M, M
2001-02-21, 64, 48, 56.0, M, 0.00, M, M
2001-02-22, 59, 52, 55.5, M, T, M, M
2001-02-23, 56, 46, 51.0, M, 0.36, M, M
2001-02-24, 56, 44, 50.0, M, T, M, M
2001-02-25, 56, 51, 53.5, M, 0.60, M, M
2001-02-26, 59, 51, 55.0, M, 0.20, M, M
2001-02-27, 59, 50, 54.5, M, 0.28, M, M
2001-02-28, 56, 49, 52.5, M, 0.23, M, M
2001-03-01, 63, 47, 55.0, M, 0.00, M, M
2001-03-02, 60, 47, 53.5, M, 0.00, M, M
2001-03-03, 61, 53, 57.0, M, T, M, M
2001-03-04, 60, 54, 57.0, M, 0.00, M, M
2001-03-05, 65, 53, 59.0, M, 0.00, M, M
2001-03-06, 63, 54, 58.5, M, 0.56, M, M
2001-03-07, 62, 53, 57.5, M, 0.00, M, M
2001-03-08, 63, 50, 56.5, M, 0.00, M, M
2001-03-09, 59, 52, 55.5, M, 0.01, M, M
2001-03-10, 60, 52, 56.0, M, 0.06, M, M
2001-03-11, 59, 52, 55.5, M, 0.00, M, M
2001-03-12, 64, 50, 57.0, M, 0.00, M, M
2001-03-13, 64, 49, 56.5, M, 0.00, M, M
2001-03-14, 61, 54, 57.5, M, 0.00, M, M
2001-03-15, 61, 55, 58.0, M, 0.00, M, M
2001-03-16, 62, 55, 58.5, M, 0.00, M, M
2001-03-17, 65, 53, 59.0, M, 0.00, M, M
2001-03-18, 73, 54, 63.5, M, 0.00, M, M
2001-03-19, 77, 56, 66.5, M, 0.00, M, M
2001-03-20, 74, 56, 65.0, M, 0.00, M, M
2001-03-21, 62, 55, 58.5, M, 0.00, M, M
2001-03-22, 64, 56, 60.0, M, 0.00, M, M
2001-03-23, 64, 58, 61.0, M, 0.00, M, M
2001-03-24, 60, 57, 58.5, M, 0.00, M, M
2001-03-25, 66, 57, 61.5, M, 0.00, M, M
2001-03-26, 63, 58, 60.5, M, 0.00, M, M
2001-03-27, 64, 55, 59.5, M, 0.00, M, M
2001-03-28, 61, 56, 58.5, M, 0.00, M, M
2001-03-29, 61, 57, 59.0, M, 0.00, M, M
